time,Cin,N1,N2,N3,N4,N5,Ninfty
0.981981981981982,1,0.387367473388552,0.256872944673521,0.102243715721282,0.0283895290830921,9.85024901365113e-10,0
1.004004004004,1,0.394076174313472,0.264973895654688,0.109498351380495,0.0322421043014186,2.61239630142978e-09,0
1.02602602602603,1,0.400711410859428,0.273074506345849,0.11699532235475,0.0364473508012701,6.68501390378796e-09,0
1.04804804804805,1,0.40727398750631,0.281170948274356,0.124728093610777,0.0410181171109231,1.65246818283907e-08,0
1.07007007007007,1,0.413764699924461,0.289259559907285,0.132689653308453,0.0459660196051495,3.95008816651323e-08,0
1.09209209209209,1,0.420184335071146,0.297336841195425,0.140872552834897,0.0513013383402677,9.14069352215837e-08,0
1.11411411411411,1,0.426533671285966,0.305399448275756,0.149268946666321,0.0570329257055695,2.04968685354905e-07,0
1.13613613613614,1,0.432813478385229,0.313444188328075,0.157870631850045,0.063168128587948,4.4581206956979e-07,0
1.15815815815816,1,0.439024517755282,0.321468014581594,0.166669086920624,0.0697127245345965,9.41402977857188e-07,0
1.18018018018018,1,0.445167542444826,0.329468021467401,0.175655510084559,0.0766708721934401,1.93173139640383e-06,0
1.2022022022022,1,0.451243297256219,0.337441439912797,0.184820856527565,0.0840450761154138,3.85512675711791e-06,0
1.22422422422422,1,0.457252518835778,0.345385632773648,0.194155874716858,0.0918361658192386,7.48877557040146e-06,0
1.24624624624625,1,0.463195935763089,0.353298090400941,0.203651141588253,0.100043288849925,1.41712964049549e-05,0
1.26826826826827,1,0.469074268639349,0.361176426337896,0.213297096524212,0.108663917408344,2.61438154501533e-05,0
1.29029029029029,1,0.474888230174731,0.369018373144033,0.223084074044189,0.117693867991926,4.70555970819946e-05,0
1.31231231231231,1,0.480638525274794,0.376821778342702,0.233002335142805,0.127127333366529,8.26890108374482e-05,0
1.33433433433433,1,0.48632585112595,0.384584600488692,0.243042097224494,0.13695692608708,0.000141964353372723,0
1.35635635635636,1,0.491950897279994,0.392304905352599,0.253193562595418,0.147173732699705,0.000238285041048747,0
1.37837837837838,1,0.497514345737709,0.39998086221874,0.26344694548457,0.157767377690432,0.000391274784097071,0
1.4004004004004,1,0.503016871031548,0.407610740293471,0.273792497576178,0.168726096194574,0.000628937418103463,0
1.42242242242242,1,0.508459140307424,0.415192905220861,0.284220532044822,0.1800368144459,0.000990234652226237,0
1.44444444444444,1,0.513841813405594,0.422725815702744,0.294721446093104,0.191685236924648,0.00152802610424999,0
1.46646646646647,1,0.519165542940659,0.430208020220258,0.305285741999275,0.203655939157359,0.00231225088675079,0
1.48848848848849,1,0.524430974380692,0.437638153854058,0.315904046689068,0.215932465128133,0.00343315481535952,0
1.51051051051051,1,0.529638746125496,0.445014935200452,0.326567129852039,0.228497428279149,0.00500428929492111,0
1.53253253253253,1,0.534789489584006,0.452337163380788,0.33726592062809,0.241332615106702,0.0071649372363811,0
1.55455455455455,1,0.539883829250841,0.459603715141508,0.347991522894552,0.254419090396432,0.0100815700694176,0
1.57657657657658,1,0.544922382782023,0.466813542042323,0.358735229188334,0.267737303186532,0.0139479205982229,0
1.5985985985986,1,0.549905761069863,0.473965667730049,0.369488533301141,0.281267192599216,0.0189832801271899,0
1.62062062062062,1,0.554834568317028,0.481059185295711,0.380243141588769,0.294988292737473,0.0254287023000682,0
1.64264264264264,1,0.559709402109795,0.488093254712581,0.390990983037996,0.30887983590491,0.0335409221490422,0
1.66466466466466,1,0.564530853490506,0.49506710035287,0.401724218136609,0.322920853470222,0.0435839716490241,0
1.68668668668669,1,0.569299507029228,0.501980008580874,0.412435246593746,0.33709027376351,0.0558186799484205,0
1.70870870870871,1,0.574015940894629,0.508831325420413,0.42311671395896,0.351367016458329,0.0704904681291029,0
1.73073073073073,1,0.578680726924074,0.515620454294472,0.433761517189298,0.365730082960193,0.0878160609115779,0
1.75275275275275,1,0.583294430692962,0.522346853835009,0.44436280921424,0.38015864238846,0.107969915504192,0
1.77477477477477,1,0.587857611583294,0.529010035760937,0.454914002548636,0.394632112803438,0.131071286863646,0
1.7967967967968,1,0.592370822851496,0.535609562822356,0.465408772003748,0.409130237393568,0.157172890263005,0
1.81881881881882,1,0.596834611695497,0.542145046809156,0.475841056546304,0.423633155398179,0.18625207565823,0
1.84084084084084,1,0.601249519321074,0.548616146622155,0.48620506035502,0.438121467599101,0.2182052933063,0
1.86286286286286,1,0.605616081007472,0.555022566405002,0.496495253123404,0.452576296269084,0.252846416293281,0
1.88488488488488,1,0.609934826172298,0.561364053735108,0.506706369656856,0.466979339516126,0.289909212424093,0
1.90690690690691,1,0.614206278435714,0.567640397871918,0.516833408811173,0.48131292001039,0.329053951777958,0
1.92892892892893,1,0.61843095568392,0.573851428060889,0.526871631818426,0.495560028124129,0.369877827426121,0
1.95095095095095,1,0.622609370131946,0.579997011891575,0.536816560045079,0.509704359554887,0.411928585658368,0
1.97297297297297,1,0.626742028385754,0.586077053708269,0.546663972225871,0.523730347538239,0.454720535254185,0
1.99499499499499,1,0.630829431503659,0.592091493071687,0.556409901215701,0.537623189788362,0.49775195286681,0
2.01701701701702,1,0.634872075057084,0.598040303270234,0.566050630300287,0.551368870332977,0.540522834765402,1
2.03903903903904,1,0.63887044919064,0.603923489879409,0.575582689104939,0.564954176433625,0.582551965811347,1
2.06106106106106,1,0.642825038681555,0.609741089367965,0.585002849139292,0.578366710803121,0.623392377400232,1
2.08308308308308,1,0.64673632299845,0.615493167749478,0.594308119014266,0.591594899349343,0.662644432443144,1
2.10510510510511,1,0.650604776359471,0.621179819277995,0.603495739366049,0.604627994688553,0.699965987337944,1
2.12712712712713,1,0.654430867789785,0.62680116518648,0.612563177520259,0.617456075682337,0.735079315808724,1
2.14914914914915,1,0.658215061178446,0.632357352466835,0.621508121927947,0.630070043260232,0.767774715129592,1
2.17117117117117,1,0.661957815334642,0.637848552690249,0.630328476403519,0.6424616127953,0.797910931734693,1
2.19319319319319,1,0.665659584043316,0.64327496086673,0.639022354193103,0.654623303302658,0.825412724911418,1
2.21521521521522,1,0.669320816120191,0.648636794342644,0.647588071900411,0.666548423731354,0.850266023790881,1
2.23723723723724,1,0.672941955466181,0.653934291735175,0.656024143295574,0.678231056618312,0.872511219346312,1
2.25925925925926,1,0.676523441121215,0.659167711902591,0.664329273031029,0.689666039369508,0.892235169928225,1
2.28128128128128,1,0.680065707317466,0.664337332949288,0.672502350287035,0.700848943428311,0.909562490671958,1
2.3033033033033,1,0.683569183532,0.669443451264567,0.680542442368013,0.711776051584247,0.924646651725481,1
2.32532532532533,1,0.687034294538843,0.674486380594156,0.688448788269536,0.722444333667466,0.937661337335049,1
2.34734734734735,1,0.69046146046049,0.679466451143507,0.696220792234451,0.73285142086517,0.948792427672025,1
